,Filename,Filepath,Gender,Emotion,Emotional Intensity
285,OAF_lid_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_lid_disgust.wav,female,disgust,unknown
286,OAF_life_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_life_disgust.wav,female,disgust,unknown
287,OAF_limb_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_limb_disgust.wav,female,disgust,unknown
288,OAF_live_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_live_disgust.wav,female,disgust,unknown
289,OAF_loaf_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_loaf_disgust.wav,female,disgust,unknown
290,OAF_long_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_long_disgust.wav,female,disgust,unknown
291,OAF_lore_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_lore_disgust.wav,female,disgust,unknown
292,OAF_lose_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_lose_disgust.wav,female,disgust,unknown
293,OAF_lot_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_lot_disgust.wav,female,disgust,unknown
294,OAF_love_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_love_disgust.wav,female,disgust,unknown
295,OAF_luck_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_luck_disgust.wav,female,disgust,unknown
296,OAF_make_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_make_disgust.wav,female,disgust,unknown
297,OAF_match_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_match_disgust.wav,female,disgust,unknown
298,OAF_merge_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_merge_disgust.wav,female,disgust,unknown
299,OAF_mess_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_mess_disgust.wav,female,disgust,unknown
300,OAF_met_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_met_disgust.wav,female,disgust,unknown
301,OAF_mill_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_mill_disgust.wav,female,disgust,unknown
302,OAF_mob_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_mob_disgust.wav,female,disgust,unknown
303,OAF_mode_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_mode_disgust.wav,female,disgust,unknown
304,OAF_mood_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_mood_disgust.wav,female,disgust,unknown
305,OAF_moon_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_moon_disgust.wav,female,disgust,unknown
306,OAF_mop_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_mop_disgust.wav,female,disgust,unknown
307,OAF_mouse_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_mouse_disgust.wav,female,disgust,unknown
308,OAF_nag_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_nag_disgust.wav,female,disgust,unknown
309,OAF_name_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_name_disgust.wav,female,disgust,unknown
310,OAF_near_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_near_disgust.wav,female,disgust,unknown
311,OAF_neat_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_neat_disgust.wav,female,disgust,unknown
312,OAF_nice_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_nice_disgust.wav,female,disgust,unknown
313,OAF_note_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_note_disgust.wav,female,disgust,unknown
314,OAF_numb_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_numb_disgust.wav,female,disgust,unknown
315,OAF_pad_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pad_disgust.wav,female,disgust,unknown
316,OAF_page_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_page_disgust.wav,female,disgust,unknown
317,OAF_pain_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pain_disgust.wav,female,disgust,unknown
318,OAF_pass_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pass_disgust.wav,female,disgust,unknown
319,OAF_pearl_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pearl_disgust.wav,female,disgust,unknown
320,OAF_peg_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_peg_disgust.wav,female,disgust,unknown
321,OAF_perch_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_perch_disgust.wav,female,disgust,unknown
322,OAF_phone_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_phone_disgust.wav,female,disgust,unknown
323,OAF_pick_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pick_disgust.wav,female,disgust,unknown
324,OAF_pike_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pike_disgust.wav,female,disgust,unknown
325,OAF_pole_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pole_disgust.wav,female,disgust,unknown
326,OAF_pool_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_pool_disgust.wav,female,disgust,unknown
327,OAF_puff_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_puff_disgust.wav,female,disgust,unknown
328,OAF_rag_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_rag_disgust.wav,female,disgust,unknown
329,OAF_raid_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_raid_disgust.wav,female,disgust,unknown
330,OAF_rain_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_rain_disgust.wav,female,disgust,unknown
331,OAF_raise_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_raise_disgust.wav,female,disgust,unknown
332,OAF_rat_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_rat_disgust.wav,female,disgust,unknown
333,OAF_reach_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_reach_disgust.wav,female,disgust,unknown
334,OAF_read_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_read_disgust.wav,female,disgust,unknown
335,OAF_red_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_red_disgust.wav,female,disgust,unknown
336,OAF_ring_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_ring_disgust.wav,female,disgust,unknown
337,OAF_ripe_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_ripe_disgust.wav,female,disgust,unknown
338,OAF_road_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_road_disgust.wav,female,disgust,unknown
339,OAF_room_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_room_disgust.wav,female,disgust,unknown
340,OAF_rose_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_rose_disgust.wav,female,disgust,unknown
341,OAF_rot_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_rot_disgust.wav,female,disgust,unknown
342,OAF_rough_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_rough_disgust.wav,female,disgust,unknown
343,OAF_rush_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_rush_disgust.wav,female,disgust,unknown
344,OAF_said_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_said_disgust.wav,female,disgust,unknown
345,OAF_sail_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_sail_disgust.wav,female,disgust,unknown
346,OAF_search_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_search_disgust.wav,female,disgust,unknown
347,OAF_seize_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_seize_disgust.wav,female,disgust,unknown
348,OAF_sell_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_sell_disgust.wav,female,disgust,unknown
349,OAF_shack_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_shack_disgust.wav,female,disgust,unknown
350,OAF_shall_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_shall_disgust.wav,female,disgust,unknown
351,OAF_shawl_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_shawl_disgust.wav,female,disgust,unknown
352,OAF_sheep_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_sheep_disgust.wav,female,disgust,unknown
353,OAF_shirt_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_shirt_disgust.wav,female,disgust,unknown
354,OAF_should_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_should_disgust.wav,female,disgust,unknown
355,OAF_shout_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_shout_disgust.wav,female,disgust,unknown
356,OAF_size_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_size_disgust.wav,female,disgust,unknown
357,OAF_soap_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_soap_disgust.wav,female,disgust,unknown
358,OAF_soup_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_soup_disgust.wav,female,disgust,unknown
359,OAF_sour_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_sour_disgust.wav,female,disgust,unknown
360,OAF_south_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_south_disgust.wav,female,disgust,unknown
361,OAF_sub_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_sub_disgust.wav,female,disgust,unknown
362,OAF_such_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_such_disgust.wav,female,disgust,unknown
363,OAF_sure_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_sure_disgust.wav,female,disgust,unknown
364,OAF_take_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_take_disgust.wav,female,disgust,unknown
365,OAF_talk_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_talk_disgust.wav,female,disgust,unknown
366,OAF_tape_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_tape_disgust.wav,female,disgust,unknown
367,OAF_team_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_team_disgust.wav,female,disgust,unknown
368,OAF_tell_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_tell_disgust.wav,female,disgust,unknown
369,OAF_thin_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_thin_disgust.wav,female,disgust,unknown
370,OAF_third_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_third_disgust.wav,female,disgust,unknown
371,OAF_thought_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_thought_disgust.wav,female,disgust,unknown
372,OAF_thumb_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_thumb_disgust.wav,female,disgust,unknown
373,OAF_time_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_time_disgust.wav,female,disgust,unknown
374,OAF_tip_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_tip_disgust.wav,female,disgust,unknown
375,OAF_tire_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_tire_disgust.wav,female,disgust,unknown
376,OAF_ton_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_ton_disgust.wav,female,disgust,unknown
377,OAF_tool_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_tool_disgust.wav,female,disgust,unknown
378,OAF_tough_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_tough_disgust.wav,female,disgust,unknown
379,OAF_turn_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_turn_disgust.wav,female,disgust,unknown
380,OAF_vine_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_vine_disgust.wav,female,disgust,unknown
381,OAF_voice_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_voice_disgust.wav,female,disgust,unknown
382,OAF_void_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_void_disgust.wav,female,disgust,unknown
383,OAF_vote_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_vote_disgust.wav,female,disgust,unknown
384,OAF_wag_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_wag_disgust.wav,female,disgust,unknown
385,OAF_walk_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_walk_disgust.wav,female,disgust,unknown
386,OAF_wash_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_wash_disgust.wav,female,disgust,unknown
387,OAF_week_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_week_disgust.wav,female,disgust,unknown
388,OAF_wheat_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_wheat_disgust.wav,female,disgust,unknown
389,OAF_when_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_when_disgust.wav,female,disgust,unknown
390,OAF_which_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_which_disgust.wav,female,disgust,unknown
391,OAF_whip_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_whip_disgust.wav,female,disgust,unknown
392,OAF_white_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_white_disgust.wav,female,disgust,unknown
393,OAF_wife_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_wife_disgust.wav,female,disgust,unknown
394,OAF_wire_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_wire_disgust.wav,female,disgust,unknown
395,OAF_witch_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_witch_disgust.wav,female,disgust,unknown
396,OAF_yearn_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_yearn_disgust.wav,female,disgust,unknown
397,OAF_yes_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_yes_disgust.wav,female,disgust,unknown
398,OAF_young_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_young_disgust.wav,female,disgust,unknown
399,OAF_youth_disgust.wav,Data/speech-emotion-recognition-en/Tess/OAF_disgust\OAF_youth_disgust.wav,female,disgust,unknown
400,OAF_back_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_back_fear.wav,female,fear,unknown
401,OAF_bar_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_bar_fear.wav,female,fear,unknown
402,OAF_base_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_base_fear.wav,female,fear,unknown
403,OAF_bath_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_bath_fear.wav,female,fear,unknown
404,OAF_bean_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_bean_fear.wav,female,fear,unknown
405,OAF_beg_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_beg_fear.wav,female,fear,unknown
406,OAF_bite_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_bite_fear.wav,female,fear,unknown
407,OAF_boat_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_boat_fear.wav,female,fear,unknown
408,OAF_bone_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_bone_fear.wav,female,fear,unknown
409,OAF_book_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_book_fear.wav,female,fear,unknown
410,OAF_bought_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_bought_fear.wav,female,fear,unknown
411,OAF_burn_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_burn_fear.wav,female,fear,unknown
412,OAF_cab_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_cab_fear.wav,female,fear,unknown
413,OAF_calm_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_calm_fear.wav,female,fear,unknown
414,OAF_came_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_came_fear.wav,female,fear,unknown
415,OAF_cause_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_cause_fear.wav,female,fear,unknown
416,OAF_chain_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_chain_fear.wav,female,fear,unknown
417,OAF_chair_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_chair_fear.wav,female,fear,unknown
418,OAF_chalk_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_chalk_fear.wav,female,fear,unknown
419,OAF_chat_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_chat_fear.wav,female,fear,unknown
420,OAF_check_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_check_fear.wav,female,fear,unknown
421,OAF_cheek_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_cheek_fear.wav,female,fear,unknown
422,OAF_chief_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_chief_fear.wav,female,fear,unknown
423,OAF_choice_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_choice_fear.wav,female,fear,unknown
424,OAF_cool_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_cool_fear.wav,female,fear,unknown
425,OAF_dab_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_dab_fear.wav,female,fear,unknown
426,OAF_date_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_date_fear.wav,female,fear,unknown
427,OAF_dead_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_dead_fear.wav,female,fear,unknown
428,OAF_death_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_death_fear.wav,female,fear,unknown
429,OAF_deep_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_deep_fear.wav,female,fear,unknown
430,OAF_dime_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_dime_fear.wav,female,fear,unknown
431,OAF_dip_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_dip_fear.wav,female,fear,unknown
432,OAF_ditch_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_ditch_fear.wav,female,fear,unknown
433,OAF_dodge_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_dodge_fear.wav,female,fear,unknown
434,OAF_dog_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_dog_fear.wav,female,fear,unknown
435,OAF_doll_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_doll_fear.wav,female,fear,unknown
436,OAF_door_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_door_fear.wav,female,fear,unknown
437,OAF_fail_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_fail_fear.wav,female,fear,unknown
438,OAF_fall_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_fall_fear.wav,female,fear,unknown
439,OAF_far_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_far_fear.wav,female,fear,unknown
440,OAF_fat_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_fat_fear.wav,female,fear,unknown
441,OAF_fit_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_fit_fear.wav,female,fear,unknown
442,OAF_five_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_five_fear.wav,female,fear,unknown
443,OAF_food_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_food_fear.wav,female,fear,unknown
444,OAF_gap_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_gap_fear.wav,female,fear,unknown
445,OAF_gas_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_gas_fear.wav,female,fear,unknown
446,OAF_gaze_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_gaze_fear.wav,female,fear,unknown
447,OAF_germ_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_germ_fear.wav,female,fear,unknown
448,OAF_get_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_get_fear.wav,female,fear,unknown
449,OAF_gin_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_gin_fear.wav,female,fear,unknown
450,OAF_goal_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_goal_fear.wav,female,fear,unknown
451,OAF_good_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_good_fear.wav,female,fear,unknown
452,OAF_goose_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_goose_fear.wav,female,fear,unknown
453,OAF_gun_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_gun_fear.wav,female,fear,unknown
454,OAF_half_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_half_fear.wav,female,fear,unknown
455,OAF_hall_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hall_fear.wav,female,fear,unknown
456,OAF_hash_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hash_fear.wav,female,fear,unknown
457,OAF_hate_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hate_fear.wav,female,fear,unknown
458,OAF_have_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_have_fear.wav,female,fear,unknown
459,OAF_haze_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_haze_fear.wav,female,fear,unknown
460,OAF_hire_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hire_fear.wav,female,fear,unknown
461,OAF_hit_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hit_fear.wav,female,fear,unknown
462,OAF_hole_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hole_fear.wav,female,fear,unknown
463,OAF_home_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_home_fear.wav,female,fear,unknown
464,OAF_hurl_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hurl_fear.wav,female,fear,unknown
465,OAF_hush_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_hush_fear.wav,female,fear,unknown
466,OAF_jail_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_jail_fear.wav,female,fear,unknown
467,OAF_jar_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_jar_fear.wav,female,fear,unknown
468,OAF_join_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_join_fear.wav,female,fear,unknown
469,OAF_judge_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_judge_fear.wav,female,fear,unknown
470,OAF_jug_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_jug_fear.wav,female,fear,unknown
471,OAF_juice_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_juice_fear.wav,female,fear,unknown
472,OAF_keen_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_keen_fear.wav,female,fear,unknown
473,OAF_keep_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_keep_fear.wav,female,fear,unknown
474,OAF_keg_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_keg_fear.wav,female,fear,unknown
475,OAF_kick_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_kick_fear.wav,female,fear,unknown
476,OAF_kill_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_kill_fear.wav,female,fear,unknown
477,OAF_king_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_king_fear.wav,female,fear,unknown
478,OAF_kite_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_kite_fear.wav,female,fear,unknown
479,OAF_knock_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_knock_fear.wav,female,fear,unknown
480,OAF_late_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_late_fear.wav,female,fear,unknown
481,OAF_laud_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_laud_fear.wav,female,fear,unknown
482,OAF_lean_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_lean_fear.wav,female,fear,unknown
483,OAF_learn_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_learn_fear.wav,female,fear,unknown
484,OAF_lease_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_lease_fear.wav,female,fear,unknown
485,OAF_lid_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_lid_fear.wav,female,fear,unknown
486,OAF_life_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_life_fear.wav,female,fear,unknown
487,OAF_limb_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_limb_fear.wav,female,fear,unknown
488,OAF_live_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_live_fear.wav,female,fear,unknown
489,OAF_loaf_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_loaf_fear.wav,female,fear,unknown
490,OAF_long_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_long_fear.wav,female,fear,unknown
491,OAF_lore_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_lore_fear.wav,female,fear,unknown
492,OAF_lose_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_lose_fear.wav,female,fear,unknown
493,OAF_lot_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_lot_fear.wav,female,fear,unknown
494,OAF_love_fear.wav,Data/speech-emotion-recognition-en/Tess/OAF_Fear\OAF_love_fear.wav,female,fear,unknown
